x-axis,1
second,Volt
-303.7500E-06,-21.6582919E-03
-303.5000E-06,-92.0100500E-03
-303.2500E-06,-60.6030151E-03
-303.0000E-06,-37.9899500E-03
-302.7500E-06,-60.6030151E-03
-302.5000E-06,-37.9899500E-03
-302.2500E-06,-60.6030151E-03
-302.0000E-06,-60.6030151E-03
-301.7500E-06,-59.3467337E-03
-301.5000E-06,-20.4020105E-03
-301.2500E-06,-39.2462314E-03
-301.0000E-06,-49.2964826E-03
-300.7500E-06,-59.3467337E-03
-300.5000E-06,-83.2160802E-03
-300.2500E-06,-60.6030151E-03
-300.0000E-06,-49.2964826E-03
-299.7500E-06,-98.2914569E-03
-299.5000E-06,-29.1959803E-03
-299.2500E-06,-39.2462314E-03
-299.0000E-06,-71.9095477E-03
-298.7500E-06,-100.8040197E-03
-298.5000E-06,-20.4020105E-03
-298.2500E-06,-20.4020105E-03
-298.0000E-06,-129.6984918E-03
-297.7500E-06,-20.4020105E-03
-297.5000E-06,-20.4020105E-03
-297.2500E-06,-39.2462314E-03
-297.0000E-06,-60.6030151E-03
-296.7500E-06,-22.9145734E-03
-296.5000E-06,-11.6080408E-03
-296.2500E-06,-81.9597988E-03
-296.0000E-06,-71.9095477E-03
-295.7500E-06,-100.8040197E-03
-295.5000E-06,-51.8090454E-03
-295.2500E-06,-20.4020105E-03
-295.0000E-06,-89.4974872E-03
-294.7500E-06,-139.7487429E-03
-294.5000E-06,-60.6030151E-03
-294.2500E-06,-60.6030151E-03
-294.0000E-06,-78.1909546E-03
-293.7500E-06,-60.6030151E-03
-293.5000E-06,-60.6030151E-03
-293.2500E-06,-41.7587942E-03
-293.0000E-06,-20.4020105E-03
-292.7500E-06,-59.3467337E-03
-292.5000E-06,-60.6030151E-03
-292.2500E-06,-41.7587942E-03
-292.0000E-06,-60.6030151E-03
-291.7500E-06,-21.6582919E-03
-291.5000E-06,-29.1959803E-03
-291.2500E-06,-63.1155780E-03
-291.0000E-06,-118.3919592E-03
-290.7500E-06,-59.3467337E-03
-290.5000E-06,-60.6030151E-03
-290.2500E-06,-60.6030151E-03
-290.0000E-06,-60.6030151E-03
-289.7500E-06,-59.3467337E-03
-289.5000E-06,-51.8090454E-03
-289.2500E-06,-39.2462314E-03
-289.0000E-06,-60.6030151E-03
-288.7500E-06,-59.3467337E-03
-288.5000E-06,-29.1959803E-03
-288.2500E-06,-63.1155780E-03
-288.0000E-06,-89.4974872E-03
-287.7500E-06,-59.3467337E-03
-287.5000E-06,-29.1959803E-03
-287.2500E-06,-63.1155780E-03
-287.0000E-06,-49.2964826E-03
-286.7500E-06,-21.6582919E-03
-286.5000E-06,-51.8090454E-03
-286.2500E-06,-39.2462314E-03
-286.0000E-06,-49.2964826E-03
-285.7500E-06,-60.6030151E-03
-285.5000E-06,-51.8090454E-03
-285.2500E-06,-41.7587942E-03
-285.0000E-06,-31.7085431E-03
-284.7500E-06,-20.4020105E-03
-284.5000E-06,-43.0150757E-03
-284.2500E-06,-60.6030151E-03
-284.0000E-06,-49.2964826E-03
-283.7500E-06,-21.6582920E-03
-283.5000E-06,-51.8090454E-03
-283.2500E-06,-60.6030151E-03
-283.0000E-06,-20.4020105E-03
-282.7500E-06,-60.6030151E-03
-282.5000E-06,-92.0100500E-03
-282.2500E-06,-20.4020105E-03
-282.0000E-06,-20.4020105E-03
-281.7500E-06,-21.6582920E-03
-281.5000E-06,-51.8090454E-03
-281.2500E-06,-41.7587942E-03
-281.0000E-06,-49.2964826E-03
-280.7500E-06,-59.3467337E-03
-280.5000E-06,-20.4020105E-03
-280.2500E-06,-39.2462314E-03
-280.0000E-06,-49.2964826E-03
-279.7500E-06,-59.3467337E-03
-279.5000E-06,-92.0100500E-03
-279.2500E-06,-20.4020105E-03
-279.0000E-06,-71.9095477E-03
-278.7500E-06,-60.6030151E-03
-278.5000E-06,-29.1959803E-03
-278.2500E-06,-41.7587942E-03
-278.0000E-06,-31.7085431E-03
-277.7500E-06,-99.5477383E-03
-277.5000E-06,-60.6030151E-03
-277.2500E-06,-60.6030151E-03
-277.0000E-06,-20.4020105E-03
-276.7500E-06,-60.6030151E-03
-276.5000E-06,-60.6030151E-03
-276.2500E-06,-39.2462314E-03
-276.0000E-06,-89.4974871E-03
-275.7500E-06,-21.6582920E-03
-275.5000E-06,-69.3969849E-03
-275.2500E-06,-41.7587943E-03
-275.0000E-06,-49.2964826E-03
-274.7500E-06,-20.4020105E-03
-274.5000E-06,-60.6030151E-03
-274.2500E-06,-39.2462314E-03
-274.0000E-06,-60.6030151E-03
-273.7500E-06,-21.6582920E-03
-273.5000E-06,-29.1959803E-03
-273.2500E-06,-58.0904523E-03
-273.0000E-06,-60.6030151E-03
-272.7500E-06,-59.3467337E-03
-272.5000E-06,-60.6030151E-03
-272.2500E-06,-39.2462314E-03
-272.0000E-06,-60.6030151E-03
-271.7500E-06,-60.6030151E-03
-271.5000E-06,-51.8090454E-03
-271.2500E-06,-79.4472360E-03
-271.0000E-06,-37.9899500E-03
-270.7500E-06,-60.6030151E-03
-270.5000E-06,-60.6030151E-03
-270.2500E-06,-60.6030151E-03
-270.0000E-06,-89.4974871E-03
-269.7500E-06,-59.3467337E-03
-269.5000E-06,-29.1959803E-03
-269.2500E-06,-20.4020105E-03
-269.0000E-06,-49.2964826E-03
-268.7500E-06,-59.3467337E-03
-268.5000E-06,-29.1959803E-03
-268.2500E-06,-60.6030151E-03
-268.0000E-06,-71.9095477E-03
-267.7500E-06,-59.3467337E-03
-267.5000E-06,-60.6030151E-03
-267.2500E-06,-60.6030151E-03
-267.0000E-06,-9.0954780E-03
-266.7500E-06,-21.6582920E-03
-266.5000E-06,-60.6030151E-03
-266.2500E-06,-20.4020105E-03
-266.0000E-06,-78.1909546E-03
-265.7500E-06,-60.6030151E-03
-265.5000E-06,-20.4020105E-03
-265.2500E-06,-60.6030151E-03
-265.0000E-06,-49.2964825E-03
-264.7500E-06,-21.6582920E-03
-264.5000E-06,-60.6030151E-03
-264.2500E-06,-79.4472360E-03
-264.0000E-06,-89.4974871E-03
-263.7500E-06,-60.6030151E-03
-263.5000E-06,-51.8090454E-03
-263.2500E-06,-60.6030151E-03
-263.0000E-06,-49.2964825E-03
-262.7500E-06,-22.9145734E-03
-262.5000E-06,-20.4020105E-03
-262.2500E-06,-39.2462314E-03
-262.0000E-06,-89.4974871E-03
-261.7500E-06,+18.5427126E-03
-261.5000E-06,-20.4020105E-03
-261.2500E-06,-81.9597989E-03
-261.0000E-06,-20.4020105E-03
-260.7500E-06,-22.9145734E-03
-260.5000E-06,-60.6030151E-03
-260.2500E-06,-39.2462314E-03
-260.0000E-06,-60.6030151E-03
-259.7500E-06,-21.6582920E-03
-259.5000E-06,-60.6030151E-03
-259.2500E-06,-60.6030151E-03
-259.0000E-06,-60.6030151E-03
-258.7500E-06,-22.9145734E-03
-258.5000E-06,-60.6030151E-03
-258.2500E-06,-41.7587943E-03
-258.0000E-06,-20.4020105E-03
-257.7500E-06,-19.1457291E-03
-257.5000E-06,-51.8090454E-03
-257.2500E-06,-60.6030151E-03
-257.0000E-06,-31.7085431E-03
-256.7500E-06,-59.3467337E-03
-256.5000E-06,-51.8090454E-03
-256.2500E-06,-41.7587943E-03
-256.0000E-06,-9.0954780E-03
-255.7500E-06,-61.8592966E-03
-255.5000E-06,-20.4020105E-03
-255.2500E-06,-58.0904523E-03
-255.0000E-06,-71.9095477E-03
-254.7500E-06,-60.6030151E-03
-254.5000E-06,-60.6030151E-03
-254.2500E-06,-41.7587943E-03
-254.0000E-06,-49.2964825E-03
-253.7500E-06,-99.5477383E-03
-253.5000E-06,-83.2160803E-03
-253.2500E-06,-81.9597989E-03
-253.0000E-06,-60.6030151E-03
-252.7500E-06,-60.6030151E-03
-252.5000E-06,-29.1959802E-03
-252.2500E-06,-41.7587943E-03
-252.0000E-06,-89.4974871E-03
-251.7500E-06,-60.6030151E-03
-251.5000E-06,-20.4020105E-03
-251.2500E-06,-60.6030151E-03
-251.0000E-06,-31.7085431E-03
-250.7500E-06,-61.8592966E-03
-250.5000E-06,-29.1959802E-03
-250.2500E-06,-41.7587943E-03
-250.0000E-06,-31.7085431E-03
-249.7500E-06,-59.3467337E-03
-249.5000E-06,-51.8090454E-03
-249.2500E-06,-60.6030151E-03
-249.0000E-06,-89.4974871E-03
-248.7500E-06,-61.8592966E-03
-248.5000E-06,-60.6030151E-03
-248.2500E-06,-41.7587943E-03
-248.0000E-06,-20.4020105E-03
-247.7500E-06,-61.8592966E-03
-247.5000E-06,+2.2572361559E+00
-247.2500E-06,+3.3589949383E+00
-247.0000E-06,+3.4255778520E+00
-246.7500E-06,+3.4368843846E+00
-246.5000E-06,+3.4280904149E+00
-246.2500E-06,+3.4180401637E+00
-246.0000E-06,+3.3677889080E+00
-245.7500E-06,+3.4368843846E+00
-245.5000E-06,+3.4054773497E+00
-245.2500E-06,+3.4180401637E+00
-245.0000E-06,+3.4368843846E+00
-244.7500E-06,+3.3979396614E+00
-244.5000E-06,+3.4770853892E+00
-244.2500E-06,+3.4368843846E+00
-244.0000E-06,+3.4657788566E+00
-243.7500E-06,+3.4770853892E+00
-243.5000E-06,+3.4280904149E+00
-243.2500E-06,+3.5172863938E+00
-243.0000E-06,+3.4770853892E+00
-242.7500E-06,+3.4368843846E+00
-242.5000E-06,+3.4770853892E+00
-242.2500E-06,+3.4745728263E+00
-242.0000E-06,+3.4594974498E+00
-241.7500E-06,+3.4368843846E+00
-241.5000E-06,+3.4054773497E+00
-241.2500E-06,+3.4770853892E+00
-241.0000E-06,+3.4368843846E+00
-240.7500E-06,+3.4770853892E+00
-240.5000E-06,+3.4682914195E+00
-240.2500E-06,+3.4959296101E+00
-240.0000E-06,+3.4481909172E+00
-239.7500E-06,+3.4758291078E+00
-239.5000E-06,+3.3564823754E+00
-239.2500E-06,+502.2110492E-03
-239.0000E-06,+111.5075358E-03
-238.7500E-06,-21.6582920E-03
-238.5000E-06,-20.4020105E-03
-238.2500E-06,-20.4020105E-03
-238.0000E-06,-20.4020105E-03
-237.7500E-06,-20.4020105E-03
-237.5000E-06,-29.1959802E-03
-237.2500E-06,-81.9597989E-03
-237.0000E-06,-20.4020105E-03
-236.7500E-06,-19.1457291E-03
-236.5000E-06,-60.6030151E-03
-236.2500E-06,-20.4020105E-03
-236.0000E-06,-31.7085431E-03
-235.7500E-06,-59.3467337E-03
-235.5000E-06,-20.4020105E-03
-235.2500E-06,-20.4020105E-03
-235.0000E-06,-20.4020105E-03
-234.7500E-06,-60.6030151E-03
-234.5000E-06,-51.8090454E-03
-234.2500E-06,-39.2462314E-03
-234.0000E-06,-49.2964825E-03
-233.7500E-06,-58.0904523E-03
-233.5000E-06,-29.1959802E-03
-233.2500E-06,-60.6030151E-03
-233.0000E-06,-31.7085431E-03
-232.7500E-06,-20.4020105E-03
-232.5000E-06,-51.8090454E-03
-232.2500E-06,-60.6030151E-03
-232.0000E-06,-31.7085431E-03
-231.7500E-06,-20.4020105E-03
-231.5000E-06,+2.9808542386E+00
-231.2500E-06,+3.4959296101E+00
-231.0000E-06,+3.4657788566E+00
-230.7500E-06,+3.4356281032E+00
-230.5000E-06,+3.4280904149E+00
-230.2500E-06,+3.4180401637E+00
-230.0000E-06,+3.4368843846E+00
-229.7500E-06,+3.3991959429E+00
-229.5000E-06,+3.4054773497E+00
-229.2500E-06,+3.4368843846E+00
-229.0000E-06,+3.4368843846E+00
-228.7500E-06,+3.4393969475E+00
-228.5000E-06,+3.4280904149E+00
-228.2500E-06,+3.4582411683E+00
-228.0000E-06,+3.4368843846E+00
-227.7500E-06,+3.4381406660E+00
-227.5000E-06,+3.3966833800E+00
-227.2500E-06,+3.4770853892E+00
-227.0000E-06,+3.4079899126E+00
-226.7500E-06,+3.3979396614E+00
-226.5000E-06,+3.4368843846E+00
-226.2500E-06,+3.3991959429E+00
-226.0000E-06,+3.4368843846E+00
-225.7500E-06,+3.4343718217E+00
-225.5000E-06,+3.4368843846E+00
-225.2500E-06,+3.4557286055E+00
-225.0000E-06,+3.4657788566E+00
-224.7500E-06,+3.4368843846E+00
-224.5000E-06,+3.4368843846E+00
-224.2500E-06,+3.4745728263E+00
-224.0000E-06,+3.4368843846E+00
-223.7500E-06,+3.4381406660E+00
-223.5000E-06,+3.4682914195E+00
-223.2500E-06,+3.4745728263E+00
-223.0000E-06,+3.4770853892E+00
-222.7500E-06,+3.4758291078E+00
-222.5000E-06,+3.4770853892E+00
-222.2500E-06,+3.4582411683E+00
-222.0000E-06,+3.4079899126E+00
-221.7500E-06,+3.4758291078E+00
-221.5000E-06,+3.4456783543E+00
-221.2500E-06,+3.4770853892E+00
-221.0000E-06,+3.4368843846E+00
-220.7500E-06,+3.4770853892E+00
-220.5000E-06,+3.4770853892E+00
-220.2500E-06,+3.4557286055E+00
-220.0000E-06,+3.4594974498E+00
-219.7500E-06,+3.4770853892E+00
-219.5000E-06,+3.4456783543E+00
-219.2500E-06,+3.4984421729E+00
-219.0000E-06,+3.4481909172E+00
-218.7500E-06,+3.4758291078E+00
-218.5000E-06,+3.4456783543E+00
-218.2500E-06,+3.4368843846E+00
-218.0000E-06,+3.4368843846E+00
-217.7500E-06,+3.4381406660E+00
-217.5000E-06,+3.4682914195E+00
-217.2500E-06,+3.4557286055E+00
-217.0000E-06,+3.4657788566E+00
-216.7500E-06,+3.4758291078E+00
-216.5000E-06,+3.4858793589E+00
-216.2500E-06,+3.4770853892E+00
-216.0000E-06,+3.4770853892E+00
-215.7500E-06,+3.2785929291E+00
-215.5000E-06,+3.2358793616E+00
-215.2500E-06,+3.1956783570E+00
-215.0000E-06,+3.1667838850E+00
-214.7500E-06,+3.1567336339E+00
-214.5000E-06,+3.1554773524E+00
-214.2500E-06,+3.2170351408E+00
-214.0000E-06,+3.1554773524E+00
-213.7500E-06,+3.1931657942E+00
-213.5000E-06,+3.1868843873E+00
-213.2500E-06,+3.1956783570E+00
-213.0000E-06,+3.1956783570E+00
-212.7500E-06,+3.1944220756E+00
-212.5000E-06,+3.1868843873E+00
-212.2500E-06,+3.1529647896E+00
-212.0000E-06,+3.1554773524E+00
-211.7500E-06,+3.1931657942E+00
-211.5000E-06,+3.1554773524E+00
-211.2500E-06,+3.1743215733E+00
-211.0000E-06,+3.1265828804E+00
-210.7500E-06,+3.1152763478E+00
-210.5000E-06,+3.1554773524E+00
-210.2500E-06,+3.1152763478E+00
-210.0000E-06,+3.1152763478E+00
-209.7500E-06,+3.1152763478E+00
-209.5000E-06,+3.1554773524E+00
-209.2500E-06,+3.1341205687E+00
-209.0000E-06,+3.0863818758E+00
-208.7500E-06,+3.1152763478E+00
-208.5000E-06,+3.1780904176E+00
-208.2500E-06,+3.1341205687E+00
-208.0000E-06,+3.1152763478E+00
-207.7500E-06,+2.4708039929E+00
-207.5000E-06,+636.6331584E-03
-207.2500E-06,+100.2010033E-03
-207.0000E-06,-9.0954779E-03
-206.7500E-06,-20.4020105E-03
-206.5000E-06,-20.4020105E-03
-206.2500E-06,+954.7732E-06
-206.0000E-06,-20.4020105E-03
-205.7500E-06,-20.4020105E-03
-205.5000E-06,-20.4020105E-03
-205.2500E-06,-39.2462314E-03
-205.0000E-06,-49.2964825E-03
-204.7500E-06,-20.4020105E-03
-204.5000E-06,-60.6030151E-03
-204.2500E-06,-20.4020105E-03
-204.0000E-06,-49.2964825E-03
-203.7500E-06,-20.4020105E-03
-203.5000E-06,-20.4020105E-03
-203.2500E-06,-20.4020105E-03
-203.0000E-06,-37.9899500E-03
-202.7500E-06,-20.4020105E-03
-202.5000E-06,-20.4020105E-03
-202.2500E-06,-17.8894477E-03
-202.0000E-06,-20.4020105E-03
-201.7500E-06,-21.6582920E-03
-201.5000E-06,-29.1959802E-03
-201.2500E-06,+954.7732E-06
-201.0000E-06,-20.4020105E-03
-200.7500E-06,-20.4020105E-03
-200.5000E-06,-20.4020105E-03
-200.2500E-06,-17.8894477E-03
-200.0000E-06,-49.2964825E-03
-199.7500E-06,+1.9469346517E+00
-199.5000E-06,+1.8778391751E+00
-199.2500E-06,+2.0486934447E+00
-199.0000E-06,+2.0122612844E+00
-198.7500E-06,+2.0298492238E+00
-198.5000E-06,+2.0298492238E+00
-198.2500E-06,+2.0486934447E+00
-198.0000E-06,+2.0700502284E+00
-197.7500E-06,+2.0687939470E+00
-197.5000E-06,+2.0612562587E+00
-197.2500E-06,+2.0700502284E+00
-197.0000E-06,+2.0876381678E+00
-196.7500E-06,+2.0700502284E+00
-196.5000E-06,+2.0210552541E+00
-196.2500E-06,+2.0700502284E+00
-196.0000E-06,+2.0298492238E+00
-195.7500E-06,+2.0323617867E+00
-195.5000E-06,+2.0386431935E+00
-195.2500E-06,+2.0298492238E+00
-195.0000E-06,+2.0587436958E+00
-194.7500E-06,+2.0285929424E+00
-194.5000E-06,+2.0298492238E+00
-194.2500E-06,+2.0110050029E+00
-194.0000E-06,+2.0009547518E+00
-193.7500E-06,+1.9909045006E+00
-193.5000E-06,+1.9984421889E+00
-193.2500E-06,+2.0273366609E+00
-193.0000E-06,+1.9720602798E+00
-192.7500E-06,+2.0298492238E+00
-192.5000E-06,+2.0210552541E+00
-192.2500E-06,+1.9682914355E+00
-192.0000E-06,+2.0185426912E+00
-191.7500E-06,+261.0050216E-03
-191.5000E-06,-11.6080408E-03
-191.2500E-06,-41.7587943E-03
-191.0000E-06,-20.4020105E-03
-190.7500E-06,-21.6582920E-03
-190.5000E-06,-29.1959802E-03
-190.2500E-06,-60.6030151E-03
-190.0000E-06,-20.4020105E-03
-189.7500E-06,-59.3467337E-03
-189.5000E-06,-29.1959802E-03
-189.2500E-06,-20.4020105E-03
-189.0000E-06,-20.4020105E-03
-188.7500E-06,-59.3467337E-03
-188.5000E-06,-20.4020105E-03
-188.2500E-06,-39.2462314E-03
-188.0000E-06,-60.6030151E-03
-187.7500E-06,-20.4020105E-03
-187.5000E-06,-20.4020105E-03
-187.2500E-06,-20.4020105E-03
-187.0000E-06,-78.1909546E-03
-186.7500E-06,-59.3467337E-03
-186.5000E-06,-60.6030151E-03
-186.2500E-06,-41.7587943E-03
-186.0000E-06,-20.4020105E-03
-185.7500E-06,-21.6582920E-03
-185.5000E-06,+11.0050243E-03
-185.2500E-06,-39.2462314E-03
-185.0000E-06,-2.8140711E-03
-184.7500E-06,-60.6030151E-03
-184.5000E-06,-43.0150757E-03
-184.2500E-06,-41.7587943E-03
-184.0000E-06,-9.0954780E-03
-183.7500E-06,-20.4020105E-03
-183.5000E-06,-20.4020105E-03
-183.2500E-06,-60.6030151E-03
-183.0000E-06,-31.7085431E-03
-182.7500E-06,-98.2914569E-03
-182.5000E-06,-60.6030151E-03
-182.2500E-06,-81.9597989E-03
-182.0000E-06,-89.4974871E-03
-181.7500E-06,-59.3467337E-03
-181.5000E-06,-51.8090454E-03
-181.2500E-06,-41.7587943E-03
-181.0000E-06,-31.7085431E-03
-180.7500E-06,-21.6582920E-03
-180.5000E-06,-29.1959803E-03
-180.2500E-06,-60.6030151E-03
-180.0000E-06,-60.6030151E-03
-179.7500E-06,-21.6582920E-03
-179.5000E-06,-20.4020105E-03
-179.2500E-06,-60.6030151E-03
-179.0000E-06,-31.7085431E-03
-178.7500E-06,+17.2864312E-03
-178.5000E-06,-51.8090454E-03
-178.2500E-06,-41.7587943E-03
-178.0000E-06,-49.2964825E-03
-177.7500E-06,-60.6030151E-03
-177.5000E-06,-92.0100500E-03
-177.2500E-06,-39.2462314E-03
-177.0000E-06,-20.4020105E-03
-176.7500E-06,-60.6030151E-03
-176.5000E-06,-60.6030151E-03
-176.2500E-06,-60.6030151E-03
-176.0000E-06,-49.2964825E-03
-175.7500E-06,+1.7898994777E+00
-175.5000E-06,+1.8690452054E+00
-175.2500E-06,+2.0110050029E+00
-175.0000E-06,+2.0185426912E+00
-174.7500E-06,+1.9896482192E+00
-174.5000E-06,+2.0072361586E+00
-174.2500E-06,+2.0512060075E+00
-174.0000E-06,+2.0185426912E+00
-173.7500E-06,+1.9909045006E+00
-173.5000E-06,+2.0210552541E+00
-173.2500E-06,+1.9896482192E+00
-173.0000E-06,+2.0009547518E+00
-172.7500E-06,+1.9896482192E+00
-172.5000E-06,+2.0210552541E+00
-172.2500E-06,+2.0273366609E+00
-172.0000E-06,+1.9896482192E+00
-171.7500E-06,+1.9909045006E+00
-171.5000E-06,+1.9896482192E+00
-171.2500E-06,+2.0298492238E+00
-171.0000E-06,+2.0122612844E+00
-170.7500E-06,+1.9883919378E+00
-170.5000E-06,+1.9808542495E+00
-170.2500E-06,+1.9896482192E+00
-170.0000E-06,+1.9720602798E+00
-169.7500E-06,+1.9896482192E+00
-169.5000E-06,+1.9808542495E+00
-169.2500E-06,+1.9494472146E+00
-169.0000E-06,+1.9607537472E+00
-168.7500E-06,+1.9883919378E+00
-168.5000E-06,+2.0298492238E+00
-168.2500E-06,+1.9682914355E+00
-168.0000E-06,+1.9896482192E+00
-167.7500E-06,+2.0285929424E+00
-167.5000E-06,+1.9896482192E+00
-167.2500E-06,+1.9896482192E+00
-167.0000E-06,+2.0009547518E+00
-166.7500E-06,+2.0285929424E+00
-166.5000E-06,+2.0298492238E+00
-166.2500E-06,+2.0273366609E+00
-166.0000E-06,+2.0009547518E+00
-165.7500E-06,+2.0700502284E+00
-165.5000E-06,+2.0386431935E+00
