 frequency       mag             phase          
 2.88403150e+01 -6.17791075e+01  1.78984471e+02 
 2.91742701e+01 -6.15790981e+01  1.78972710e+02 
 2.95120923e+01 -6.13790886e+01  1.78960812e+02 
 2.98538262e+01 -6.11790788e+01  1.78948776e+02 
 3.01995172e+01 -6.09790688e+01  1.78936601e+02 
 3.05492111e+01 -6.07790586e+01  1.78924285e+02 
 3.09029543e+01 -6.05790481e+01  1.78911826e+02 
 3.12607937e+01 -6.03790374e+01  1.78899222e+02 
 3.16227766e+01 -6.01790265e+01  1.78886473e+02 
 3.19889511e+01 -5.99790153e+01  1.78873576e+02 
 3.23593657e+01 -5.97790038e+01  1.78860529e+02 
 3.27340695e+01 -5.95789921e+01  1.78847331e+02 
 3.31131121e+01 -5.93789800e+01  1.78833981e+02 
 3.34965439e+01 -5.91789678e+01  1.78820475e+02 
 3.38844156e+01 -5.89789552e+01  1.78806813e+02 
 3.42767787e+01 -5.87789423e+01  1.78792993e+02 
 3.46736850e+01 -5.85789291e+01  1.78779013e+02 
 3.50751874e+01 -5.83789157e+01  1.78764870e+02 
 3.54813389e+01 -5.81789019e+01  1.78750564e+02 
 3.58921935e+01 -5.79788878e+01  1.78736092e+02 
 3.63078055e+01 -5.77788733e+01  1.78721452e+02 
 3.67282300e+01 -5.75788585e+01  1.78706642e+02 
 3.71535229e+01 -5.73788434e+01  1.78691661e+02 
 3.75837404e+01 -5.71788280e+01  1.78676506e+02 
 3.80189396e+01 -5.69788121e+01  1.78661175e+02 
 3.84591782e+01 -5.67787959e+01  1.78645667e+02 
 3.89045145e+01 -5.65787794e+01  1.78629979e+02 
 3.93550075e+01 -5.63787624e+01  1.78614109e+02 
 3.98107171e+01 -5.61787450e+01  1.78598055e+02 
 4.02717034e+01 -5.59787273e+01  1.78581815e+02 
 4.07380278e+01 -5.57787091e+01  1.78565387e+02 
 4.12097519e+01 -5.55786905e+01  1.78548769e+02 
 4.16869383e+01 -5.53786715e+01  1.78531957e+02 
 4.21696503e+01 -5.51786520e+01  1.78514951e+02 
 4.26579519e+01 -5.49786321e+01  1.78497748e+02 
 4.31519077e+01 -5.47786117e+01  1.78480345e+02 
 4.36515832e+01 -5.45785909e+01  1.78462740e+02 
 4.41570447e+01 -5.43785695e+01  1.78444931e+02 
 4.46683592e+01 -5.41785477e+01  1.78426916e+02 
 4.51855944e+01 -5.39785253e+01  1.78408692e+02 
 4.57088190e+01 -5.37785025e+01  1.78390256e+02 
 4.62381021e+01 -5.35784791e+01  1.78371607e+02 
 4.67735141e+01 -5.33784551e+01  1.78352741e+02 
 4.73151259e+01 -5.31784306e+01  1.78333657e+02 
 4.78630092e+01 -5.29784055e+01  1.78314351e+02 
 4.84172368e+01 -5.27783799e+01  1.78294821e+02 
 4.89778819e+01 -5.25783536e+01  1.78275065e+02 
 4.95450191e+01 -5.23783268e+01  1.78255080e+02 
 5.01187234e+01 -5.21782993e+01  1.78234863e+02 
 5.06990708e+01 -5.19782712e+01  1.78214411e+02 
 5.12861384e+01 -5.17782424e+01  1.78193722e+02 
 5.18800039e+01 -5.15782130e+01  1.78172793e+02 
 5.24807460e+01 -5.13781829e+01  1.78151621e+02 
 5.30884444e+01 -5.11781520e+01  1.78130204e+02 
 5.37031796e+01 -5.09781205e+01  1.78108538e+02 
 5.43250331e+01 -5.07780882e+01  1.78086621e+02 
 5.49540874e+01 -5.05780552e+01  1.78064449e+02 
 5.55904257e+01 -5.03780214e+01  1.78042020e+02 
 5.62341325e+01 -5.01779868e+01  1.78019331e+02 
 5.68852931e+01 -4.99779514e+01  1.77996378e+02 
 5.75439937e+01 -4.97779152e+01  1.77973159e+02 
 5.82103218e+01 -4.95778782e+01  1.77949671e+02 
 5.88843655e+01 -4.93778403e+01  1.77925910e+02 
 5.95662144e+01 -4.91778015e+01  1.77901873e+02 
 6.02559586e+01 -4.89777618e+01  1.77877557e+02 
 6.09536897e+01 -4.87777212e+01  1.77852959e+02 
 6.16595002e+01 -4.85776797e+01  1.77828075e+02 
 6.23734835e+01 -4.83776372e+01  1.77802902e+02 
 6.30957344e+01 -4.81775937e+01  1.77777437e+02 
 6.38263486e+01 -4.79775492e+01  1.77751677e+02 
 6.45654229e+01 -4.77775037e+01  1.77725617e+02 
 6.53130553e+01 -4.75774571e+01  1.77699254e+02 
 6.60693448e+01 -4.73774094e+01  1.77672586e+02 
 6.68343918e+01 -4.71773606e+01  1.77645607e+02 
 6.76082975e+01 -4.69773107e+01  1.77618315e+02 
 6.83911647e+01 -4.67772596e+01  1.77590706e+02 
 6.91830971e+01 -4.65772074e+01  1.77562776e+02 
 6.99841996e+01 -4.63771539e+01  1.77534522e+02 
 7.07945784e+01 -4.61770992e+01  1.77505940e+02 
 7.16143410e+01 -4.59770433e+01  1.77477025e+02 
 7.24435960e+01 -4.57769860e+01  1.77447774e+02 
 7.32824533e+01 -4.55769274e+01  1.77418183e+02 
 7.41310241e+01 -4.53768675e+01  1.77388249e+02 
 7.49894209e+01 -4.51768061e+01  1.77357966e+02 
 7.58577575e+01 -4.49767434e+01  1.77327331e+02 
 7.67361489e+01 -4.47766791e+01  1.77296341e+02 
 7.76247117e+01 -4.45766134e+01  1.77264989e+02 
 7.85235635e+01 -4.43765462e+01  1.77233273e+02 
 7.94328235e+01 -4.41764774e+01  1.77201189e+02 
 8.03526122e+01 -4.39764071e+01  1.77168731e+02 
 8.12830516e+01 -4.37763351e+01  1.77135895e+02 
 8.22242650e+01 -4.35762614e+01  1.77102678e+02 
 8.31763771e+01 -4.33761860e+01  1.77069074e+02 
 8.41395142e+01 -4.31761089e+01  1.77035079e+02 
 8.51138038e+01 -4.29760300e+01  1.77000688e+02 
 8.60993752e+01 -4.27759493e+01  1.76965897e+02 
 8.70963590e+01 -4.25758667e+01  1.76930701e+02 
 8.81048873e+01 -4.23757822e+01  1.76895096e+02 
 8.91250938e+01 -4.21756958e+01  1.76859075e+02 
 9.01571138e+01 -4.19756073e+01  1.76822636e+02 
 9.12010839e+01 -4.17755168e+01  1.76785772e+02 
 9.22571427e+01 -4.15754242e+01  1.76748478e+02 
 9.33254301e+01 -4.13753295e+01  1.76710750e+02 
 9.44060876e+01 -4.11752326e+01  1.76672583e+02 
 9.54992586e+01 -4.09751335e+01  1.76633970e+02 
 9.66050879e+01 -4.07750320e+01  1.76594908e+02 
 9.77237221e+01 -4.05749283e+01  1.76555390e+02 
 9.88553095e+01 -4.03748221e+01  1.76515412e+02 
 1.00000000e+02 -4.01747135e+01  1.76474968e+02 
 1.01157945e+02 -3.99746023e+01  1.76434052e+02 
 1.02329299e+02 -3.97744887e+01  1.76392658e+02 
 1.03514217e+02 -3.95743723e+01  1.76350782e+02 
 1.04712855e+02 -3.93742534e+01  1.76308417e+02 
 1.05925373e+02 -3.91741316e+01  1.76265558e+02 
 1.07151931e+02 -3.89740071e+01  1.76222199e+02 
 1.08392691e+02 -3.87738797e+01  1.76178333e+02 
 1.09647820e+02 -3.85737494e+01  1.76133955e+02 
 1.10917482e+02 -3.83736160e+01  1.76089059e+02 
 1.12201845e+02 -3.81734796e+01  1.76043639e+02 
 1.13501082e+02 -3.79733401e+01  1.75997687e+02 
 1.14815362e+02 -3.77731973e+01  1.75951199e+02 
 1.16144861e+02 -3.75730513e+01  1.75904168e+02 
 1.17489755e+02 -3.73729019e+01  1.75856587e+02 
 1.18850223e+02 -3.71727491e+01  1.75808449e+02 
 1.20226443e+02 -3.69725928e+01  1.75759748e+02 
 1.21618600e+02 -3.67724329e+01  1.75710478e+02 
 1.23026877e+02 -3.65722693e+01  1.75660631e+02 
 1.24451461e+02 -3.63721019e+01  1.75610201e+02 
 1.25892541e+02 -3.61719308e+01  1.75559180e+02 
 1.27350308e+02 -3.59717557e+01  1.75507562e+02 
 1.28824955e+02 -3.57715766e+01  1.75455340e+02 
 1.30316678e+02 -3.55713933e+01  1.75402505e+02 
 1.31825674e+02 -3.53712059e+01  1.75349052e+02 
 1.33352143e+02 -3.51710142e+01  1.75294971e+02 
 1.34896288e+02 -3.49708181e+01  1.75240257e+02 
 1.36458314e+02 -3.47706176e+01  1.75184901e+02 
 1.38038426e+02 -3.45704124e+01  1.75128896e+02 
 1.39636836e+02 -3.43702026e+01  1.75072233e+02 
 1.41253754e+02 -3.41699879e+01  1.75014905e+02 
 1.42889396e+02 -3.39697684e+01  1.74956904e+02 
 1.44543977e+02 -3.37695439e+01  1.74898221e+02 
 1.46217717e+02 -3.35693142e+01  1.74838849e+02 
 1.47910839e+02 -3.33690793e+01  1.74778779e+02 
 1.49623566e+02 -3.31688390e+01  1.74718003e+02 
 1.51356125e+02 -3.29685933e+01  1.74656512e+02 
 1.53108746e+02 -3.27683420e+01  1.74594297e+02 
 1.54881662e+02 -3.25680850e+01  1.74531350e+02 
 1.56675107e+02 -3.23678221e+01  1.74467662e+02 
 1.58489319e+02 -3.21675533e+01  1.74403223e+02 
 1.60324539e+02 -3.19672783e+01  1.74338025e+02 
 1.62181010e+02 -3.17669971e+01  1.74272059e+02 
 1.64058977e+02 -3.15667096e+01  1.74205314e+02 
 1.65958691e+02 -3.13664155e+01  1.74137782e+02 
 1.67880402e+02 -3.11661148e+01  1.74069452e+02 
 1.69824365e+02 -3.09658072e+01  1.74000316e+02 
 1.71790839e+02 -3.07654927e+01  1.73930363e+02 
 1.73780083e+02 -3.05651711e+01  1.73859583e+02 
 1.75792361e+02 -3.03648423e+01  1.73787966e+02 
 1.77827941e+02 -3.01645060e+01  1.73715501e+02 
 1.79887092e+02 -2.99641621e+01  1.73642179e+02 
 1.81970086e+02 -2.97638105e+01  1.73567989e+02 
 1.84077200e+02 -2.95634510e+01  1.73492919e+02 
 1.86208714e+02 -2.93630834e+01  1.73416959e+02 
 1.88364909e+02 -2.91627075e+01  1.73340099e+02 
 1.90546072e+02 -2.89623232e+01  1.73262326e+02 
 1.92752491e+02 -2.87619303e+01  1.73183630e+02 
 1.94984460e+02 -2.85615286e+01  1.73103998e+02 
 1.97242274e+02 -2.83611178e+01  1.73023420e+02 
 1.99526231e+02 -2.81606979e+01  1.72941883e+02 
 2.01836636e+02 -2.79602687e+01  1.72859376e+02 
 2.04173794e+02 -2.77598298e+01  1.72775886e+02 
 2.06538016e+02 -2.75593812e+01  1.72691402e+02 
 2.08929613e+02 -2.73589225e+01  1.72605909e+02 
 2.11348904e+02 -2.71584537e+01  1.72519397e+02 
 2.13796209e+02 -2.69579744e+01  1.72431851e+02 
 2.16271852e+02 -2.67574845e+01  1.72343259e+02 
 2.18776162e+02 -2.65569838e+01  1.72253608e+02 
 2.21309471e+02 -2.63564720e+01  1.72162884e+02 
 2.23872114e+02 -2.61559488e+01  1.72071074e+02 
 2.26464431e+02 -2.59554142e+01  1.71978163e+02 
 2.29086765e+02 -2.57548677e+01  1.71884138e+02 
 2.31739465e+02 -2.55543092e+01  1.71788984e+02 
 2.34422882e+02 -2.53537384e+01  1.71692688e+02 
 2.37137371e+02 -2.51531551e+01  1.71595233e+02 
 2.39883292e+02 -2.49525590e+01  1.71496606e+02 
 2.42661010e+02 -2.47519498e+01  1.71396791e+02 
 2.45470892e+02 -2.45513274e+01  1.71295773e+02 
 2.48313311e+02 -2.43506914e+01  1.71193537e+02 
 2.51188643e+02 -2.41500415e+01  1.71090066e+02 
 2.54097271e+02 -2.39493775e+01  1.70985344e+02 
 2.57039578e+02 -2.37486991e+01  1.70879356e+02 
 2.60015956e+02 -2.35480061e+01  1.70772084e+02 
 2.63026799e+02 -2.33472980e+01  1.70663511e+02 
 2.66072506e+02 -2.31465747e+01  1.70553622e+02 
 2.69153480e+02 -2.29458358e+01  1.70442397e+02 
 2.72270131e+02 -2.27450810e+01  1.70329821e+02 
 2.75422870e+02 -2.25443100e+01  1.70215874e+02 
 2.78612117e+02 -2.23435226e+01  1.70100539e+02 
 2.81838293e+02 -2.21427184e+01  1.69983796e+02 
 2.85101827e+02 -2.19418970e+01  1.69865628e+02 
 2.88403150e+02 -2.17410582e+01  1.69746016e+02 
 2.91742701e+02 -2.15402017e+01  1.69624939e+02 
 2.95120923e+02 -2.13393270e+01  1.69502378e+02 
 2.98538262e+02 -2.11384339e+01  1.69378313e+02 
 3.01995172e+02 -2.09375221e+01  1.69252724e+02 
 3.05492111e+02 -2.07365911e+01  1.69125590e+02 
 3.09029543e+02 -2.05356408e+01  1.68996890e+02 
 3.12607937e+02 -2.03346706e+01  1.68866603e+02 
 3.16227766e+02 -2.01336803e+01  1.68734706e+02 
 3.19889511e+02 -1.99326694e+01  1.68601178e+02 
 3.23593657e+02 -1.97316378e+01  1.68465996e+02 
 3.27340695e+02 -1.95305849e+01  1.68329138e+02 
 3.31131121e+02 -1.93295105e+01  1.68190579e+02 
 3.34965439e+02 -1.91284142e+01  1.68050297e+02 
 3.38844156e+02 -1.89272956e+01  1.67908267e+02 
 3.42767787e+02 -1.87261543e+01  1.67764464e+02 
 3.46736850e+02 -1.85249900e+01  1.67618865e+02 
 3.50751874e+02 -1.83238024e+01  1.67471442e+02 
 3.54813389e+02 -1.81225910e+01  1.67322171e+02 
 3.58921935e+02 -1.79213555e+01  1.67171026e+02 
 3.63078055e+02 -1.77200956e+01  1.67017978e+02 
 3.67282300e+02 -1.75188108e+01  1.66863002e+02 
 3.71535229e+02 -1.73175009e+01  1.66706069e+02 
 3.75837404e+02 -1.71161654e+01  1.66547152e+02 
 3.80189396e+02 -1.69148039e+01  1.66386220e+02 
 3.84591782e+02 -1.67134163e+01  1.66223246e+02 
 3.89045145e+02 -1.65120020e+01  1.66058199e+02 
 3.93550075e+02 -1.63105608e+01  1.65891048e+02 
 3.98107171e+02 -1.61090923e+01  1.65721764e+02 
 4.02717034e+02 -1.59075962e+01  1.65550313e+02 
 4.07380278e+02 -1.57060721e+01  1.65376665e+02 
 4.12097519e+02 -1.55045198e+01  1.65200786e+02 
 4.16869383e+02 -1.53029388e+01  1.65022643e+02 
 4.21696503e+02 -1.51013291e+01  1.64842202e+02 
